,day,month,year,post_category,comp_category,target_audience,min_team_size,max_team_size,registration_fee,number_category,cat_invalid,cat_religious_competition,cat_web_development,cat_ui/ux_competition,cat_non-it_competition,cat_competitive_programming,cat_cybersecurity/network,cat_science_olympiad,cat_game_development,cat_ai,cat_hackathon,cat_mobile_development,cat_robotic/iot,cat_data_science,cat_business_plan,cat_data_analyst,cat_smart_city,cat_python,cat_product_competition,aud_umum,aud_mahasiswa,aud_sma,aud_sd,aud_smp,aud_invalid,aud_tk,min_registration_fee,max_registration_fee,fee_type
396,30,3,2025,COMPETITION,['Science Olympiad'],['Umum'],3,3,[0],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
397,30,3,2025,COMPETITION,"['AI', 'Hackathon']","['Mahasiswa', 'Umum']",-1,-1,[0],2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
398,29,3,2025,COMPETITION,"['Non-IT Competition', 'Robotic/IoT']",['SMA'],1,1,[75000],2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,75000,75000,Paid
399,28,3,2025,COMPETITION,['Science Olympiad'],['SMA'],1,3,[50000],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50000,50000,Paid
400,28,3,2025,COMPETITION,['AI'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
401,27,3,2025,OTHER,['Invalid'],['Umum'],-1,-1,[-1],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,Not listed
402,27,3,2025,COMPETITION,['Science Olympiad'],"['Umum', 'SMA']",-1,-1,[0],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Free
403,26,3,2025,COMPETITION,['Science Olympiad'],['Mahasiswa'],-1,-1,[0],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Free
404,25,3,2025,COMPETITION,"['Non-IT Competition', 'Invalid']","['SMP', 'SD', 'Umum', 'SMA']",-1,-1,[0],2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,Free
405,21,3,2025,COMPETITION,['Science Olympiad'],"['Umum', 'SMA']",-1,-1,[0],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Free
406,21,3,2025,COMPETITION,"['Competitive Programming', 'Web Development', 'UI/UX Competition', 'Business Plan']","['Mahasiswa', 'Umum', 'SMA']",1,1,"[55000, 35000]",4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,35000,55000,Paid
407,21,3,2025,COMPETITION,['Science Olympiad'],['SMP'],-1,-1,[0],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Free
408,21,3,2025,COMPETITION,['Robotic/IoT'],"['Mahasiswa', 'Umum']",-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
409,20,3,2025,COMPETITION,['Robotic/IoT'],"['Mahasiswa', 'Umum', 'SMA']",1,-1,"[100000, 75000]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,75000,100000,Paid
410,19,3,2025,GIVEAWAY,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
411,19,3,2025,COMPETITION,"['Hackathon', 'Non-IT Competition']",['Umum'],-1,-1,[0],2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
412,18,3,2025,COMPETITION,['Competitive Programming'],['SMA'],-1,-1,[0],1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Free
413,18,3,2025,COMPETITION,"['Data Science', 'Data Analyst', 'Science Olympiad']",['Mahasiswa'],-1,-1,[0],3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Free
414,18,3,2025,COMPETITION,['Science Olympiad'],"['Mahasiswa', 'Umum', 'SMA']",1,2,"[100000, 150000]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,100000,150000,Paid
415,17,3,2025,COMPETITION,['AI'],"['Mahasiswa', 'Umum']",-1,-1,[0],1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
416,17,3,2025,COMPETITION,['Science Olympiad'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
417,16,3,2025,COMPETITION,"['Competitive Programming', 'Non-IT Competition', 'UI/UX Competition']","['Mahasiswa', 'Umum']",-1,-1,[0],3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
418,16,3,2025,COMPETITION,['Science Olympiad'],"['Mahasiswa', 'Umum']",2,5,[0],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
419,14,3,2025,COMPETITION,"['Non-IT Competition', 'Science Olympiad']",['SMA'],-1,-1,[0],2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Free
420,14,3,2025,COMPETITION,['Non-IT Competition'],['Umum'],1,1,[0],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
421,12,3,2025,COMPETITION,"['Competitive Programming', 'Non-IT Competition']","['SMP', 'SD', 'TK']",-1,-1,[-1],2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,-1,-1,Not listed
422,12,3,2025,OTHER,['Invalid'],['Umum'],-1,-1,[-1],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,Not listed
423,11,3,2025,COMPETITION,['Science Olympiad'],"['Umum', 'SMA']",-1,-1,[0],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Free
424,10,3,2025,COMPETITION,['Cybersecurity/Network'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
425,9,3,2025,COMPETITION,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
426,9,3,2025,COMPETITION,['Data Science'],"['Mahasiswa', 'Umum']",-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
427,8,3,2025,COMPETITION,"['Hackathon', 'Web Development', 'Data Science']","['Mahasiswa', 'Umum']",-1,-1,[0],3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
428,8,3,2025,COMPETITION,"['Non-IT Competition', 'Science Olympiad', 'Religious Competition']","['SMP', 'SMA']",1,1,[-1],3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1,-1,Not listed
429,6,3,2025,COMPETITION,"['Hackathon', 'Web Development', 'Cybersecurity/Network']",['Umum'],3,5,[0],3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
430,6,3,2025,COMPETITION,['Non-IT Competition'],"['Mahasiswa', 'Umum']",-1,-1,[0],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
431,6,3,2025,COMPETITION,['Game Development'],['Umum'],-1,-1,[10000],1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10000,10000,Paid
432,6,3,2025,COMPETITION,['Science Olympiad'],"['Umum', 'SMA']",-1,-1,[0],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Free
433,4,3,2025,COMPETITION,"['Non-IT Competition', 'Business Plan']","['Mahasiswa', 'SMA']",-1,-1,[0],2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Free
434,27,2,2025,COMPETITION,"['Non-IT Competition', 'Business Plan']",['SMA'],1,-1,[30000],2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,30000,30000,Paid
435,27,2,2025,COMPETITION,['Science Olympiad'],"['Umum', 'SMA']",1,1,[150000],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,150000,150000,Paid
436,25,2,2025,COMPETITION,['Hackathon'],"['Mahasiswa', 'Umum']",-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
437,24,2,2025,COMPETITION,['Cybersecurity/Network'],['Mahasiswa'],3,3,[80000],1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80000,80000,Paid
438,24,2,2025,COMPETITION,['Science Olympiad'],['SMA'],5,7,[210000],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,210000,210000,Paid
439,23,2,2025,COMPETITION,['Hackathon'],"['Mahasiswa', 'Umum']",-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
440,22,2,2025,OTHER,['Invalid'],['Umum'],-1,-1,[-1],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,Not listed
441,19,2,2025,COMPETITION,['Competitive Programming'],"['Mahasiswa', 'Umum']",-1,-1,[0],1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
442,18,2,2025,COMPETITION,['Non-IT Competition'],['Umum'],1,-1,[75000],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75000,75000,Paid
443,17,2,2025,COMPETITION,['Web Development'],['Mahasiswa'],1,3,[50000],1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50000,50000,Paid
444,17,2,2025,OTHER,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
445,16,2,2025,COMPETITION,['Science Olympiad'],['Umum'],-1,-1,[-1],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,Not listed
446,16,2,2025,COMPETITION,"['Data Analyst', 'Competitive Programming', 'Hackathon', 'UI/UX Competition', 'Science Olympiad', 'Non-IT Competition', 'Cybersecurity/Network']","['Mahasiswa', 'Umum']",-1,-1,[-1],7,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-1,-1,Not listed
447,16,2,2025,COMPETITION,['Competitive Programming'],['Umum'],-1,-1,[0],1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
448,15,2,2025,COMPETITION,"['Non-IT Competition', 'Science Olympiad']","['Umum', 'SMA']",-1,-1,[0],2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Free
449,14,2,2025,COMPETITION,"['Hackathon', 'UI/UX Competition', 'Business Plan']","['Mahasiswa', 'Umum', 'SMA']",1,-1,"[80000, 100000]",3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,80000,100000,Paid
450,13,2,2025,COMPETITION,['Competitive Programming'],"['Umum', 'SMA']",-1,-1,[0],1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Free
451,13,2,2025,COMPETITION,"['Non-IT Competition', 'Science Olympiad']",['Mahasiswa'],1,1,[0],2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Free
452,13,2,2025,COMPETITION,['Competitive Programming'],"['SMP', 'SMA']",1,3,[0],1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Free
453,11,2,2025,COMPETITION,['Science Olympiad'],"['Mahasiswa', 'Umum']",-1,-1,[10000],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10000,10000,Paid
454,11,2,2025,COMPETITION,"['Data Analyst', 'Competitive Programming', 'Hackathon', 'UI/UX Competition', 'Science Olympiad', 'Non-IT Competition', 'Cybersecurity/Network']","['Mahasiswa', 'Umum']",-1,-1,[0],7,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,Free
455,11,2,2025,COMPETITION,['Cybersecurity/Network'],['SMA'],1,1,[50000],1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50000,50000,Paid
456,10,2,2025,COMPETITION,['Data Science'],"['Umum', 'SMA']",-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Free
457,8,2,2025,COMPETITION,['Non-IT Competition'],['SMA'],1,2,[100000],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000,100000,Paid
458,7,2,2025,COMPETITION,['Robotic/IoT'],"['Umum', 'SMA']",-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Free
459,7,2,2025,COMPETITION,['Cybersecurity/Network'],['Umum'],1,1,[0],1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
460,7,2,2025,COMPETITION,"['Hackathon', 'Web Development', 'Cybersecurity/Network']",['Umum'],-1,-1,[0],3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
461,3,2,2025,COMPETITION,"['Non-IT Competition', 'Science Olympiad']","['Mahasiswa', 'Umum', 'SMA']",-1,-1,[-1],2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,-1,-1,Not listed
462,2,2,2025,COMPETITION,['UI/UX Competition'],['Umum'],-1,-1,"[16000, 200000, 168000, 252000]",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16000,252000,Paid
463,2,2,2025,COMPETITION,['Science Olympiad'],"['Mahasiswa', 'Umum']",-1,-1,[0],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
464,2,2,2025,COMPETITION,"['Web Development', 'Mobile Development', 'Business Plan', 'Non-IT Competition']","['Mahasiswa', 'Umum']",-1,-1,[-1],4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,-1,-1,Not listed
465,2,2,2025,OTHER,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
466,1,2,2025,COMPETITION,"['Game Development', 'Hackathon', 'Web Development', 'UI/UX Competition', 'Non-IT Competition']","['Umum', 'SMA']",3,5,[0],5,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Free
467,1,2,2025,COMPETITION,['Cybersecurity/Network'],['Umum'],1,6,[0],1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
468,30,1,2025,COMPETITION,"['Web Development', 'UI/UX Competition', 'Non-IT Competition']",['Umum'],-1,-1,[0],3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
469,27,1,2025,COMPETITION,"['Competitive Programming', 'Cybersecurity/Network', 'UI/UX Competition', 'Business Plan']",['Umum'],-1,-1,"[65000, 90000]",4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,65000,90000,Paid
470,27,1,2025,COMPETITION,['Science Olympiad'],"['Mahasiswa', 'Umum']",-1,-1,[-1],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,Not listed
471,27,1,2025,COMPETITION,['Science Olympiad'],"['Umum', 'SMA']",-1,-1,"[15000, 20000]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15000,20000,Paid
472,25,1,2025,COMPETITION,"['Non-IT Competition', 'Web Development']",['Umum'],1,1,[0],2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
473,25,1,2025,COMPETITION,"['Competitive Programming', 'Cybersecurity/Network', 'UI/UX Competition', 'Business Plan']",['Umum'],-1,-1,"[65000, 90000]",4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,65000,90000,Paid
474,25,1,2025,COMPETITION,['Non-IT Competition'],"['SMP', 'SMA']",-1,-1,[0],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Free
475,25,1,2025,COMPETITION,['Robotic/IoT'],['Umum'],-1,-1,[-1],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,Not listed
476,24,1,2025,COMPETITION,"['Non-IT Competition', 'UI/UX Competition']","['Mahasiswa', 'SMA']",-1,-1,[0],2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Free
477,22,1,2025,COMPETITION,['AI'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
478,22,1,2025,COMPETITION,"['AI', 'Hackathon', 'Data Science']",['Umum'],-1,-1,[0],3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
479,21,1,2025,COMPETITION,['Game Development'],"['Mahasiswa', 'Umum']",-1,-1,[0],1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
480,21,1,2025,COMPETITION,"['Non-IT Competition', 'Science Olympiad']",['SMA'],1,1,[0],2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Free
481,20,1,2025,COMPETITION,"['Invalid', 'Game Development', 'Data Analyst', 'Competitive Programming', 'Web Development', 'Hackathon', 'Data Science', 'Robotic/IoT', 'Religious Competition', 'UI/UX Competition', 'Science Olympiad', 'Smart City', 'AI', 'Non-IT Competition', 'Cybersecurity/Network', 'Mobile Development', 'Business Plan']",['Umum'],-1,-1,[0],17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,Free
482,19,1,2025,COMPETITION,['Robotic/IoT'],"['Umum', 'SMA']",-1,-1,[-1],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,Not listed
483,19,1,2025,COMPETITION,['Game Development'],"['Mahasiswa', 'Umum']",1,-1,[0],1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
484,18,1,2025,COMPETITION,['Non-IT Competition'],['Umum'],1,2,[50000],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50000,50000,Paid
485,18,1,2025,COMPETITION,['Hackathon'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
486,18,1,2025,OTHER,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
487,18,1,2025,COMPETITION,['Non-IT Competition'],['SMA'],3,3,[50000],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50000,50000,Paid
488,18,1,2025,OTHER,['Invalid'],['Umum'],-1,-1,[-1],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,Not listed
489,18,1,2025,COMPETITION,['AI'],"['Mahasiswa', 'Umum']",-1,-1,[0],1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
490,18,1,2025,COMPETITION,['Game Development'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
491,18,1,2025,COMPETITION,['Game Development'],"['Mahasiswa', 'Umum']",-1,-1,[0],1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
492,16,1,2025,COMPETITION,['Non-IT Competition'],"['SMP', 'SD', 'Umum', 'SMA']",-1,-1,"[168000, 60000, 150000, 65000, 150000, 70000, 75000]",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,60000,168000,Paid
493,14,1,2025,COMPETITION,"['AI', 'Non-IT Competition']",['SMA'],3,3,[100000],2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000,100000,Paid
494,14,1,2025,OTHER,['Invalid'],['Umum'],-1,-1,[-1],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,Not listed
495,14,1,2025,COMPETITION,['Game Development'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
496,14,1,2025,COMPETITION,['Robotic/IoT'],['Umum'],3,4,"[150000, 300000]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,150000,300000,Paid
497,14,1,2025,COMPETITION,['Data Science'],"['Mahasiswa', 'Umum']",-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
498,12,1,2025,COMPETITION,"['Non-IT Competition', 'Cybersecurity/Network', 'Robotic/IoT']","['Mahasiswa', 'Umum']",-1,-1,[0],3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
499,12,1,2025,COMPETITION,['Game Development'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
500,12,1,2025,OTHER,['Invalid'],['Invalid'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Free
501,12,1,2025,COMPETITION,['Game Development'],"['Mahasiswa', 'Umum']",-1,-1,[0],1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
502,11,1,2025,OTHER,['Invalid'],['Umum'],-1,-1,[-1],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,Not listed
503,10,1,2025,COMPETITION,"['Competitive Programming', 'Web Development', 'UI/UX Competition']",['SMA'],-1,-1,"[150000, 100000]",3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000,150000,Paid
504,8,1,2025,COMPETITION,['Robotic/IoT'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
505,8,1,2025,COMPETITION,['Mobile Development'],"['Mahasiswa', 'SMA']",-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Free
506,8,1,2025,COMPETITION,['Game Development'],"['Mahasiswa', 'Umum', 'SMA']",-1,-1,[0],1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Free
507,7,1,2025,COMPETITION,['Web Development'],['Umum'],1,1,[-1],1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,Not listed
508,7,1,2025,COMPETITION,['Non-IT Competition'],"['Mahasiswa', 'Umum']",-1,-1,[0],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
509,7,1,2025,COMPETITION,['Game Development'],"['Umum', 'SMA']",-1,-1,[0],1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Free
510,5,1,2025,COMPETITION,['Non-IT Competition'],['Umum'],-1,-1,[0],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
511,3,1,2025,COMPETITION,"['Non-IT Competition', 'Robotic/IoT']",['Umum'],-1,-1,[0],2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
512,3,1,2025,COMPETITION,['Data Science'],['Umum'],-1,-1,[-1],1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,Not listed
513,3,1,2025,OTHER,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
514,2,1,2025,COMPETITION,['Non-IT Competition'],"['Mahasiswa', 'SMA']",-1,-1,[50000],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,50000,50000,Paid
